datetime,irradience,irradience_top,power,sun_elevation,sun_azimuth
2022-01-10 13:45:00+00:00,121.93,315.64,78315.0,0.2240921827391589,3.6364075390715573
2022-01-10 14:00:00+00:00,92.55,292.19,70397.0,0.2033311341954436,3.69478357216754
2022-01-10 14:15:00+00:00,60.39,250.9,52959.0,0.180525175293353,3.7520984700587108
2022-01-10 14:30:00+00:00,50.03,219.32,37620.0,0.15578642127634634,3.808332220968382
2022-01-10 14:45:00+00:00,42.75,179.66,23284.0,0.129229196278271,3.8634848995464237
2022-01-10 15:00:00+00:00,42.75,179.66,15408.0,0.10096854890335265,3.917575123383202
2022-01-11 08:30:00+00:00,17.62,98.93,16899.0,0.10103975195299107,2.3616253898077497
2022-01-11 08:45:00+00:00,50.12,180.57,25067.0,0.1294717489448412,2.4156812062003685
2022-01-11 09:00:00+00:00,50.12,180.57,39100.0,0.15620814181524445,2.4708046396804733
2022-01-11 09:15:00+00:00,94.47,252.2,58608.0,0.18113349155591282,2.5270159094607374
2022-01-11 09:30:00+00:00,118.05,280.54,54754.0,0.20413294153370923,2.5843167327216228
2022-01-11 09:45:00+00:00,139.34,306.37,84845.0,0.2250936921441608,2.6426887375366164
2022-01-11 10:00:00+00:00,158.62,330.01,65950.0,0.2439067223431894,2.702092202010772
2022-01-11 10:15:00+00:00,185.74,360.66,78959.0,0.26046870193052213,2.7624652434409978
2022-01-11 10:30:00+00:00,202.95,377.58,96624.0,0.2746840469143398,2.8237236483969097
2022-01-11 10:45:00+00:00,219.13,392.02,79840.0,0.28646704195312744,2.885761518602841
2022-01-11 11:00:00+00:00,234.41,404.29,101319.0,0.29574391717118687,2.948452792236515
2022-01-11 11:15:00+00:00,247.84,416.93,144937.0,0.3024547764143265,3.0116537101025997
2022-01-11 11:30:00+00:00,251.7,421.28,165888.0,0.3065552624343865,3.075206219575
2022-01-11 11:45:00+00:00,254.41,423.34,167174.0,0.30801784310090424,3.1389421457428437
2022-01-11 12:00:00+00:00,256.12,423.39,151620.0,0.30683263584498066,3.2026879519054456
